ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35949,41,technician,married,secondary,no,2576,yes,yes,cellular,8,may,296,5,361,11,failure,no
35951,52,blue-collar,married,primary,no,863,no,no,cellular,8,may,224,2,170,3,failure,no
35953,45,management,divorced,tertiary,no,2237,yes,no,cellular,8,may,128,3,322,2,failure,no
35955,40,blue-collar,married,secondary,no,498,yes,no,cellular,8,may,55,2,298,4,failure,no
35956,59,retired,married,tertiary,no,148,yes,yes,cellular,8,may,685,2,366,1,other,yes
35957,47,retired,married,primary,no,1374,no,yes,telephone,8,may,479,2,359,3,failure,yes
35959,24,services,single,secondary,no,281,yes,no,cellular,8,may,211,2,337,3,other,no
35961,38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,295,2,343,1,other,no
35963,43,blue-collar,married,secondary,no,490,yes,no,cellular,8,may,216,2,368,2,failure,no
35964,36,technician,married,secondary,no,23,yes,no,cellular,8,may,152,2,347,1,failure,no
35965,35,student,married,tertiary,no,387,yes,no,cellular,8,may,1024,3,347,3,failure,yes
35967,30,blue-collar,married,secondary,no,23,yes,no,cellular,8,may,129,2,359,4,failure,no
35968,42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,yes
35972,37,services,single,secondary,no,393,yes,no,cellular,8,may,348,4,350,2,other,no
35973,39,admin.,married,secondary,no,0,yes,no,telephone,8,may,283,3,296,5,failure,no
35974,36,blue-collar,married,primary,no,0,yes,no,cellular,8,may,108,2,367,2,failure,no
35976,32,blue-collar,married,secondary,no,95,yes,no,telephone,8,may,265,4,337,2,failure,no
35977,34,admin.,married,secondary,no,471,yes,no,cellular,8,may,146,3,340,2,failure,no
35978,43,blue-collar,married,primary,no,60,no,no,cellular,8,may,487,2,367,2,other,no
35980,52,management,single,tertiary,no,824,no,no,cellular,8,may,466,1,354,2,failure,no
35982,36,blue-collar,married,secondary,no,153,yes,no,cellular,8,may,263,1,171,2,failure,no
35983,38,blue-collar,married,secondary,no,395,yes,no,cellular,8,may,83,1,367,2,failure,no
35984,44,technician,single,secondary,no,140,yes,no,cellular,8,may,324,2,268,2,failure,no
35986,39,services,married,primary,no,324,yes,no,cellular,8,may,340,2,312,4,failure,no
35987,41,blue-collar,married,secondary,no,211,yes,no,telephone,8,may,546,3,368,4,failure,no
35988,44,technician,divorced,secondary,no,177,yes,no,cellular,8,may,364,1,365,3,failure,no
35990,42,management,married,secondary,no,3018,yes,no,cellular,8,may,288,3,172,2,failure,no
35992,26,admin.,married,secondary,no,354,yes,no,cellular,8,may,282,5,347,5,other,no
35998,49,retired,married,secondary,no,993,yes,yes,cellular,8,may,199,1,301,2,other,no
36001,29,management,single,tertiary,no,572,yes,no,telephone,8,may,72,6,181,1,success,no
36006,34,admin.,divorced,secondary,no,140,yes,no,cellular,8,may,81,2,365,1,failure,no
36007,42,services,married,secondary,no,714,yes,yes,cellular,8,may,211,1,358,5,failure,no
36008,42,admin.,divorced,secondary,no,256,no,no,cellular,8,may,322,1,323,1,failure,no
36015,38,technician,married,secondary,no,1333,yes,no,telephone,11,may,21,5,346,6,other,no
36016,46,admin.,divorced,primary,no,1807,yes,no,cellular,11,may,62,3,339,2,failure,no
36017,29,blue-collar,married,secondary,no,37,yes,no,cellular,11,may,138,3,353,1,other,no
36018,36,technician,married,secondary,no,432,yes,no,cellular,11,may,61,3,255,2,failure,no
36019,46,blue-collar,married,primary,no,0,yes,no,telephone,11,may,30,4,304,2,other,no
36020,34,technician,single,secondary,no,664,yes,yes,cellular,11,may,88,2,343,2,other,no
36024,55,management,married,tertiary,no,1402,yes,no,cellular,11,may,125,2,175,1,failure,no
36026,43,blue-collar,married,secondary,no,704,yes,no,telephone,11,may,28,2,306,1,failure,no
36027,34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no
36029,57,self-employed,married,primary,no,-34,yes,yes,cellular,11,may,108,6,371,2,failure,no
36031,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no
36033,41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,no
36034,57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no
36036,60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no
36037,44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no
36040,45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no
36045,54,entrepreneur,married,primary,no,943,yes,yes,telephone,11,may,194,1,340,2,failure,no
36046,50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no
36047,41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other,no
36049,47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
36053,38,services,married,secondary,no,741,yes,no,cellular,11,may,363,1,343,2,failure,no
36055,40,blue-collar,married,secondary,no,6767,yes,no,cellular,11,may,431,1,172,2,failure,no
36057,47,technician,married,secondary,no,-59,yes,yes,cellular,11,may,502,1,343,2,failure,no
36061,35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no
36063,32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no
36066,36,technician,married,secondary,no,483,yes,no,cellular,11,may,179,1,304,2,failure,no
36067,50,admin.,married,secondary,no,284,yes,no,cellular,11,may,106,1,278,3,failure,no
36068,44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no
36072,43,management,divorced,tertiary,no,221,yes,no,cellular,11,may,313,1,369,2,failure,no
36073,35,technician,divorced,tertiary,no,4515,yes,no,cellular,11,may,66,3,173,2,failure,no
36079,37,blue-collar,married,primary,no,0,no,no,telephone,11,may,108,2,306,1,failure,no
36081,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
36083,39,entrepreneur,single,tertiary,no,243,no,yes,cellular,11,may,128,3,371,1,failure,no
36084,40,technician,single,secondary,no,281,yes,no,cellular,11,may,7,11,360,2,other,no
36085,35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,271,2,success,no
36086,45,blue-collar,married,primary,no,1265,yes,no,cellular,11,may,40,8,299,1,success,no
36087,41,admin.,single,secondary,no,-109,yes,yes,cellular,11,may,1038,1,370,1,failure,yes
36089,54,management,married,tertiary,no,7249,yes,yes,cellular,11,may,346,1,96,3,failure,no
36091,41,blue-collar,married,primary,no,236,yes,no,telephone,11,may,65,1,356,2,failure,no
36093,29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,342,9,failure,no
36096,29,admin.,single,tertiary,no,200,yes,no,cellular,11,may,195,1,357,1,other,no
36097,49,admin.,divorced,secondary,no,-212,yes,yes,cellular,11,may,469,1,350,1,failure,no
36098,29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,no
36100,36,entrepreneur,single,secondary,no,866,yes,no,cellular,11,may,629,1,173,1,failure,yes
36108,35,student,single,tertiary,no,873,yes,no,cellular,11,may,197,1,277,2,failure,no
36109,30,student,single,secondary,no,948,yes,no,cellular,11,may,150,1,370,2,failure,no
36110,43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
36113,46,blue-collar,married,primary,no,101,yes,no,cellular,11,may,422,1,364,5,success,no
36114,32,technician,married,secondary,no,367,yes,no,cellular,11,may,214,2,276,3,failure,no
36117,40,housemaid,married,primary,no,4904,yes,no,cellular,11,may,248,1,356,1,failure,no
36119,39,admin.,married,secondary,no,3047,yes,no,cellular,11,may,279,1,370,2,failure,no
36120,55,management,married,tertiary,no,719,yes,no,telephone,11,may,221,6,284,29,other,no
36122,36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no
36123,42,blue-collar,married,secondary,no,4900,yes,no,telephone,11,may,231,1,284,2,failure,no
36128,33,services,married,secondary,no,4789,yes,yes,cellular,11,may,220,1,339,4,failure,no
36129,42,admin.,married,secondary,no,-396,yes,no,cellular,11,may,80,1,308,4,failure,no
36130,45,management,divorced,tertiary,no,839,yes,no,cellular,11,may,340,1,264,4,failure,no
36131,37,admin.,divorced,secondary,no,295,yes,yes,cellular,11,may,202,3,265,2,failure,no
36133,44,management,married,tertiary,no,-8,yes,no,cellular,11,may,472,1,356,2,failure,no
36134,51,admin.,single,secondary,no,726,yes,no,cellular,11,may,409,1,14,8,success,no
36138,41,technician,married,secondary,no,-312,yes,no,cellular,11,may,90,1,348,1,failure,no
36145,55,admin.,married,tertiary,no,59,yes,no,cellular,11,may,51,1,305,1,failure,no
36147,30,blue-collar,divorced,primary,no,2597,yes,no,cellular,11,may,49,1,349,3,failure,no
36148,39,technician,single,secondary,no,283,yes,no,cellular,11,may,369,2,350,1,failure,no
36149,44,management,married,secondary,no,13054,yes,no,cellular,11,may,471,2,174,12,other,no
36151,49,blue-collar,married,primary,no,3652,yes,yes,cellular,11,may,568,1,285,2,other,no
36153,31,technician,single,secondary,no,0,yes,no,cellular,11,may,163,1,370,1,failure,no
36159,43,services,single,secondary,no,518,yes,no,cellular,11,may,295,1,370,1,failure,no
36162,47,blue-collar,married,secondary,no,71,yes,no,cellular,11,may,170,1,370,1,failure,no
36164,54,technician,divorced,secondary,no,1252,yes,no,cellular,11,may,101,1,350,1,failure,no
36165,40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success,yes
36170,40,blue-collar,married,primary,no,98,yes,no,cellular,11,may,240,2,343,5,failure,no
36171,49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,701,1,362,1,success,yes
36172,33,blue-collar,married,secondary,no,358,no,no,cellular,11,may,231,1,350,1,failure,no
36174,31,student,married,tertiary,no,0,no,no,cellular,11,may,247,2,367,4,other,no
36175,23,student,single,secondary,no,2412,yes,no,cellular,11,may,239,5,367,2,failure,no
36177,35,services,married,secondary,no,2048,yes,no,cellular,11,may,219,1,173,2,failure,no
36178,48,services,divorced,secondary,no,457,yes,no,cellular,11,may,199,1,326,5,other,no
36179,31,services,married,secondary,no,2423,yes,yes,cellular,11,may,88,3,362,1,other,no
36180,56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,failure,no
36181,34,blue-collar,married,secondary,no,-10,yes,no,cellular,11,may,216,1,370,1,failure,no
36182,55,retired,divorced,secondary,no,13,yes,no,cellular,11,may,190,1,300,2,failure,no
36185,43,blue-collar,divorced,secondary,no,898,yes,no,cellular,11,may,405,1,174,3,failure,no
36189,31,admin.,single,secondary,no,78,yes,no,cellular,11,may,360,1,370,1,other,no
36194,32,unemployed,married,secondary,no,314,yes,no,cellular,11,may,18,6,172,10,success,no
36195,55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,149,1,259,4,failure,no
36196,37,services,married,secondary,no,321,yes,no,cellular,11,may,222,2,300,2,failure,no
36198,38,admin.,single,secondary,no,3049,yes,yes,cellular,11,may,225,1,347,1,failure,no
36200,44,services,divorced,secondary,no,0,yes,no,cellular,11,may,151,2,370,2,failure,no
36202,45,admin.,married,primary,no,542,no,no,cellular,11,may,8,5,350,3,other,no
36203,58,admin.,divorced,secondary,no,3058,yes,no,telephone,11,may,114,1,368,1,failure,no
36204,40,technician,single,secondary,no,3,yes,yes,cellular,11,may,154,1,305,9,failure,no
36205,51,blue-collar,divorced,primary,no,602,yes,no,cellular,11,may,347,1,284,2,failure,no
36206,51,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
36207,37,blue-collar,single,primary,no,275,yes,no,cellular,11,may,103,1,367,1,other,no
36209,39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no
36212,42,management,married,secondary,no,1042,yes,no,cellular,11,may,465,1,364,3,other,no
36215,38,management,single,tertiary,no,493,yes,no,cellular,11,may,553,1,367,7,failure,no
36219,41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,1,369,2,failure,no
36222,48,admin.,divorced,secondary,no,1282,yes,no,cellular,11,may,123,2,343,2,other,no
36223,43,services,married,secondary,no,-416,yes,yes,cellular,11,may,114,1,301,3,failure,no
36226,39,services,single,secondary,no,322,yes,no,cellular,11,may,35,1,350,1,failure,no
36228,42,blue-collar,married,secondary,no,1449,yes,no,cellular,11,may,177,1,173,1,failure,no
36231,32,management,divorced,tertiary,no,1145,yes,no,cellular,11,may,580,1,350,4,success,no
36234,41,admin.,married,secondary,no,1395,yes,yes,cellular,11,may,85,1,308,2,failure,no
36235,29,services,single,secondary,no,31,yes,no,cellular,11,may,82,1,369,3,other,no
36236,36,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,187,1,174,1,failure,no
36243,42,admin.,married,secondary,no,1450,no,no,cellular,11,may,489,2,174,1,other,no
36245,37,management,married,tertiary,no,293,yes,no,cellular,11,may,304,1,349,4,failure,no
36248,34,admin.,single,secondary,no,0,yes,no,cellular,11,may,66,1,301,3,failure,no
36249,44,management,married,tertiary,no,0,yes,no,cellular,11,may,78,2,264,3,failure,no
36254,45,blue-collar,married,primary,no,503,yes,no,cellular,11,may,313,1,369,2,failure,no
36258,37,admin.,single,secondary,no,20,yes,no,cellular,11,may,207,1,370,1,failure,no
36259,32,services,single,secondary,no,-23,no,no,cellular,11,may,185,1,305,1,failure,no
36262,37,blue-collar,married,secondary,no,223,yes,no,cellular,11,may,552,2,301,2,failure,no
36263,33,blue-collar,married,secondary,no,2366,yes,no,cellular,11,may,249,1,356,2,failure,no
36264,57,services,married,secondary,no,5486,yes,no,cellular,11,may,86,7,285,3,failure,no
36265,52,blue-collar,single,secondary,no,201,yes,no,cellular,11,may,412,1,301,3,other,no
36268,50,admin.,married,secondary,no,326,yes,no,cellular,11,may,124,1,369,2,failure,no
36269,26,management,married,tertiary,no,5,yes,no,cellular,11,may,251,1,304,2,other,no
36270,37,admin.,single,secondary,no,-17,yes,no,cellular,11,may,400,2,340,2,failure,no
36271,33,management,divorced,tertiary,no,-255,yes,yes,cellular,11,may,82,9,306,1,other,no
36273,37,blue-collar,married,secondary,no,771,yes,no,cellular,11,may,262,2,367,4,failure,no
36274,27,blue-collar,single,secondary,no,100,yes,no,cellular,11,may,177,4,367,1,failure,no
36275,52,services,married,secondary,no,-178,yes,yes,cellular,11,may,124,2,347,1,failure,no
36276,31,self-employed,married,secondary,no,2153,yes,no,cellular,11,may,239,3,172,1,failure,no
36280,58,unemployed,married,secondary,no,3867,yes,no,telephone,11,may,159,1,364,2,failure,no
36282,55,management,divorced,tertiary,no,8044,yes,no,cellular,11,may,175,5,333,19,other,no
36288,58,services,married,secondary,no,1301,yes,no,cellular,11,may,261,1,286,2,failure,no
36289,52,services,married,secondary,no,540,yes,no,cellular,11,may,154,2,340,2,failure,no
36290,35,services,married,secondary,no,-315,yes,no,cellular,11,may,330,2,368,2,failure,no
36291,38,management,married,tertiary,no,-120,yes,no,cellular,11,may,148,1,367,2,failure,no
36292,43,admin.,single,secondary,no,426,yes,no,cellular,11,may,76,2,304,2,failure,no
36297,38,services,married,secondary,no,5293,yes,no,cellular,11,may,475,1,171,6,failure,yes
36298,33,blue-collar,divorced,primary,no,142,yes,no,telephone,11,may,41,2,300,5,failure,no
36302,50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,228,2,363,2,failure,no
36306,39,technician,married,secondary,no,381,yes,no,cellular,11,may,758,1,347,2,failure,no
36308,35,blue-collar,single,secondary,no,0,yes,no,cellular,11,may,371,1,305,1,failure,no
36314,44,management,married,tertiary,no,254,yes,yes,cellular,11,may,145,2,300,3,failure,no
36316,30,management,married,tertiary,no,740,yes,yes,cellular,11,may,242,3,341,1,other,no
36317,35,blue-collar,married,primary,no,-367,yes,no,cellular,11,may,77,1,350,1,failure,no
36318,56,retired,married,secondary,no,102,yes,no,telephone,11,may,267,1,369,1,failure,no
36322,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,may,143,3,357,1,failure,no
36323,37,admin.,divorced,secondary,no,246,yes,no,cellular,11,may,288,1,360,2,failure,no
36325,33,admin.,divorced,secondary,no,-331,yes,yes,cellular,11,may,186,2,350,3,failure,no
36328,47,technician,married,secondary,no,1571,yes,no,cellular,11,may,261,1,369,2,failure,no
36330,40,services,married,secondary,no,695,yes,no,cellular,11,may,270,1,348,10,failure,no
36331,34,blue-collar,single,secondary,no,213,yes,no,cellular,11,may,47,1,343,2,failure,no
36334,43,blue-collar,married,primary,no,1579,yes,no,telephone,11,may,176,1,284,4,other,no
36335,36,blue-collar,divorced,secondary,no,-523,yes,yes,cellular,11,may,193,1,333,17,other,no
36337,34,blue-collar,married,secondary,no,-29,yes,no,cellular,11,may,200,2,364,2,other,no
36339,39,services,married,secondary,no,1005,yes,yes,cellular,11,may,204,1,336,2,failure,no
36340,28,technician,married,secondary,no,448,yes,no,cellular,11,may,188,2,346,3,other,no
36343,48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,may,232,2,347,1,failure,no
36344,36,blue-collar,divorced,primary,yes,0,yes,no,cellular,11,may,97,2,305,1,failure,no
36345,57,technician,married,secondary,no,124,yes,no,telephone,11,may,296,1,287,12,failure,no
36346,25,self-employed,single,tertiary,no,931,yes,no,cellular,11,may,263,2,348,4,failure,no
36348,41,blue-collar,married,secondary,no,926,yes,no,cellular,11,may,306,2,347,1,other,no
36349,38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,349,1,other,no
36352,34,admin.,single,secondary,no,395,yes,no,cellular,11,may,150,2,364,8,failure,no
36353,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,no
36355,38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure,no
36363,48,blue-collar,married,primary,no,643,yes,no,cellular,11,may,66,4,173,7,other,no
36364,42,blue-collar,married,secondary,yes,-204,yes,no,cellular,11,may,34,1,361,7,failure,no
36366,44,blue-collar,divorced,secondary,no,370,yes,no,cellular,11,may,128,1,369,1,failure,no
36368,33,management,single,tertiary,no,48,yes,no,cellular,11,may,400,1,173,5,failure,no
36372,37,technician,married,primary,no,1653,yes,yes,cellular,11,may,285,2,349,10,failure,no
36374,57,technician,divorced,secondary,no,99,yes,no,cellular,11,may,133,2,370,2,failure,no
